,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance,CfExternalRiskEstimate,CfMSinceOldestTradeOpen,CfMSinceMostRecentTradeOpen,CfAverageMInFile,CfNumSatisfactoryTrades,CfNumTrades60Ever2DerogPubRec,CfNumTrades90Ever2DerogPubRec,CfPercentTradesNeverDelq,CfMSinceMostRecentDelq,CfMaxDelq2PublicRecLast12M,CfMaxDelqEver,CfNumTotalTrades,CfNumTradesOpeninLast12M,CfPercentInstallTrades,CfMSinceMostRecentInqexcl7days,CfNumInqLast6M,CfNumInqLast6Mexcl7days,CfNetFractionRevolvingBurden,CfNetFractionInstallBurden,CfNumRevolvingTradesWBalance,CfNumInstallTradesWBalance,CfNumBank2NatlTradesWHighUtilization,CfPercentTradesWBalance,GoalScore,GoalValue,GoalName,method,model
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,69.0,-9.0,-9.0,-9.0,-9.0,1.0,-9.0,-9.0,7.0,-9.0,8.0,12.0,0.0,3.0,-9.0,0.0,0.0,12.0,8.0,4.0,5.0,0.0,0.7246790751265483,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,75.0,-9.0,-9.0,-9.0,0.0,0.0,3.0,-7.0,2.0,6.0,-9.0,12.0,0.0,3.0,-9.0,-9.0,6.0,-9.0,-9.0,-9.0,-8.0,0.0,0.5353432827784969,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,79.0,13.0,9.0,49.0,0.0,0.0,0.0,-7.0,-7.0,7.0,8.0,1.0,1.0,22.0,-7.0,0.0,0.0,12.0,8.0,1.0,2.0,0.0,0.5489516199720024,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,7.0,7.0,-9.0,12.0,-9.0,15.0,1.0,-9.0,-9.0,71.0,8.0,9.0,-9.0,-9.0,0.7206665942071853,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,2.0,-9.0,-9.0,0.0,0.0,-7.0,7.0,6.0,7.0,-9.0,3.0,3.0,-7.0,-9.0,0.0,-9.0,-9.0,6.0,6.0,0.0,0.973111989357722,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,66.0,-9.0,5.0,57.0,0.0,0.0,0.0,-7.0,7.0,-9.0,8.0,-9.0,-9.0,-9.0,0.0,-9.0,1.0,-9.0,8.0,3.0,5.0,1.0,0.6393329963167232,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,30.0,-9.0,-9.0,-9.0,-7.0,7.0,6.0,-9.0,16.0,3.0,3.0,-9.0,-9.0,-9.0,-9.0,8.0,3.0,1.0,0.0,0.6580574538595245,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,76.0,-9.0,2.0,57.0,0.0,0.0,0.0,-7.0,7.0,-9.0,7.0,-9.0,2.0,-9.0,-7.0,0.0,-9.0,-9.0,-9.0,6.0,4.0,0.0,0.8081908678240919,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,68.0,-9.0,-9.0,-9.0,-9.0,0.0,0.0,-9.0,7.0,-9.0,6.0,12.0,-9.0,21.0,0.0,0.0,-9.0,43.0,8.0,2.0,3.0,0.0,0.7373749390048535,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,66.0,-9.0,4.0,32.0,0.0,0.0,-9.0,-7.0,7.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,34.0,-9.0,-9.0,3.0,1.0,0.8586593878121054,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,85.0,-9.0,-9.0,32.0,0.0,0.0,-9.0,-7.0,-7.0,6.0,7.0,-9.0,2.0,3.0,-9.0,0.0,0.0,-9.0,8.0,-9.0,5.0,0.0,0.6942166166796514,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,4.0,32.0,-9.0,0.0,-9.0,-7.0,7.0,6.0,6.0,12.0,0.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.8206517299873675,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,4.0,-9.0,-9.0,0.0,0.0,-9.0,7.0,6.0,8.0,12.0,-9.0,3.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,0.0,0.8625618717553821,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,1.0,70.0,-9.0,7.0,-9.0,-9.0,1.0,-9.0,-7.0,7.0,-9.0,8.0,12.0,-9.0,3.0,1.0,-9.0,1.0,39.0,-9.0,3.0,3.0,-9.0,0.876312779856043,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,76.0,-9.0,-9.0,55.0,5.0,-9.0,-9.0,-7.0,2.0,7.0,-9.0,6.0,3.0,3.0,-9.0,-9.0,2.0,25.0,8.0,6.0,1.0,1.0,0.675146331207474,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,64.0,0.0,0.0,-9.0,-9.0,7.0,-9.0,-9.0,12.0,-9.0,-9.0,-9.0,-9.0,1.0,-9.0,-9.0,2.0,3.0,-9.0,0.8383596850169769,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,0.0,-7.0,7.0,-9.0,6.0,12.0,-9.0,3.0,-9.0,-9.0,-9.0,66.0,-9.0,2.0,-9.0,-9.0,0.9308319838106057,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,4.0,-9.0,0.0,-9.0,0.0,-7.0,7.0,7.0,5.0,12.0,-9.0,-9.0,-9.0,4.0,-9.0,33.0,-9.0,4.0,-9.0,1.0,0.8424338003561584,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,-9.0,-9.0,3.0,66.0,-9.0,0.0,-9.0,-7.0,7.0,-9.0,-9.0,12.0,2.0,22.0,1.0,0.0,0.0,16.0,-9.0,-9.0,2.0,0.0,0.6976767297002023,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,10.0,-9.0,-9.0,0.0,-9.0,-7.0,7.0,2.0,-9.0,12.0,-9.0,-9.0,-9.0,-9.0,0.0,39.0,-8.0,1.0,3.0,-9.0,0.9407102016544856,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,32.0,-9.0,-9.0,-9.0,-7.0,7.0,6.0,-9.0,-9.0,-9.0,3.0,-9.0,-9.0,-9.0,0.0,8.0,3.0,1.0,-9.0,0.9197496613985048,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,71.0,-9.0,16.0,32.0,0.0,0.0,-9.0,-7.0,-9.0,7.0,-9.0,-9.0,0.0,3.0,0.0,0.0,0.0,1.0,-9.0,-9.0,2.0,-9.0,0.7646595411326511,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,62.0,-9.0,1.0,0.0,-9.0,7.0,6.0,8.0,12.0,1.0,3.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,2.0,-9.0,0.5178333711504455,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,-9.0,-9.0,-9.0,77.0,-9.0,-9.0,0.0,-7.0,7.0,-9.0,-9.0,12.0,-9.0,3.0,0.0,-9.0,-9.0,23.0,8.0,-9.0,1.0,0.0,0.5499619344946403,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,1.0,81.0,-9.0,7.0,62.0,0.0,0.0,0.0,-7.0,-7.0,7.0,8.0,12.0,5.0,17.0,-7.0,3.0,0.0,31.0,-8.0,8.0,5.0,0.0,0.690269062428309,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,5.0,-9.0,-9.0,0.0,-9.0,-7.0,7.0,-9.0,-9.0,12.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,0.553880804773792,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,1.0,-9.0,-9.0,0.0,0.0,-9.0,7.0,-9.0,-9.0,-9.0,-9.0,3.0,0.0,-9.0,-9.0,34.0,-9.0,6.0,2.0,-9.0,0.9852029936843664,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,64.0,-9.0,3.0,51.0,-9.0,0.0,0.0,-7.0,7.0,6.0,6.0,-9.0,-9.0,-9.0,0.0,2.0,0.0,12.0,8.0,-9.0,6.0,-9.0,0.6017785226397857,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,10.0,-9.0,0.0,-9.0,0.0,-7.0,-7.0,6.0,-9.0,12.0,-9.0,3.0,-9.0,-9.0,1.0,39.0,8.0,3.0,-9.0,-9.0,0.5283871743189248,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,35.0,-9.0,1.0,1.0,-9.0,7.0,6.0,-9.0,-9.0,1.0,3.0,0.0,-9.0,-9.0,34.0,-9.0,6.0,2.0,-9.0,0.8295596753523188,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,78.0,-9.0,6.0,70.0,0.0,-9.0,-9.0,-7.0,7.0,6.0,6.0,12.0,1.0,-9.0,-9.0,0.0,0.0,-9.0,-9.0,-9.0,3.0,0.0,0.8273558540166571,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,32.0,-9.0,1.0,-9.0,-7.0,7.0,-9.0,8.0,12.0,-9.0,23.0,-7.0,-9.0,-9.0,-9.0,-9.0,6.0,-9.0,1.0,0.8985317009649577,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,1.0,69.0,-9.0,5.0,71.0,0.0,-9.0,1.0,-9.0,7.0,7.0,-9.0,-9.0,1.0,3.0,0.0,2.0,2.0,63.0,-8.0,1.0,1.0,-9.0,0.5842263375379965,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,8.0,32.0,-9.0,0.0,-9.0,-9.0,7.0,-9.0,-9.0,12.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,0.9135294514601019,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,50.0,2.0,32.0,0.0,-9.0,0.0,-7.0,7.0,7.0,-9.0,12.0,1.0,21.0,-9.0,-9.0,3.0,-9.0,-8.0,-9.0,-9.0,1.0,0.7004622845126329,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,80.0,-9.0,6.0,55.0,0.0,-9.0,-9.0,-7.0,-9.0,-9.0,-9.0,-9.0,4.0,3.0,0.0,0.0,2.0,18.0,8.0,6.0,2.0,-9.0,0.6966454679099411,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,7.0,-9.0,8.0,12.0,-9.0,3.0,-9.0,-9.0,0.0,-9.0,8.0,-9.0,2.0,-9.0,0.5832625487933155,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,32.0,-9.0,-9.0,5.0,-9.0,7.0,-9.0,-9.0,12.0,-9.0,3.0,-9.0,-9.0,-9.0,-9.0,-9.0,6.0,-9.0,1.0,0.8474768129510374,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,80.0,-9.0,-9.0,71.0,0.0,-9.0,0.0,-7.0,-7.0,7.0,8.0,12.0,1.0,3.0,0.0,1.0,-9.0,-9.0,-8.0,1.0,3.0,-9.0,0.7017110809403685,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,1.0,78.0,-9.0,25.0,6.0,-9.0,0.0,0.0,13.0,6.0,-9.0,6.0,0.0,0.0,-7.0,0.0,0.0,-9.0,0.0,-8.0,3.0,1.0,-9.0,0.7914707346357176,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,-9.0,-9.0,7.0,6.0,-9.0,0.0,0.0,13.0,6.0,7.0,6.0,0.0,1.0,-7.0,0.0,-9.0,0.0,70.0,-8.0,4.0,1.0,1.0,0.8287377970354934,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,1.0,76.0,-9.0,8.0,6.0,1.0,0.0,1.0,13.0,6.0,6.0,-9.0,-9.0,4.0,-7.0,-9.0,-9.0,0.0,2.0,-8.0,-9.0,1.0,0.0,0.9289815406527756,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,-9.0,-9.0,15.0,6.0,1.0,0.0,0.0,13.0,6.0,6.0,-9.0,0.0,0.0,13.0,2.0,1.0,-9.0,34.0,-9.0,1.0,1.0,0.0,0.8740232520129925,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,1.0,69.0,-9.0,11.0,68.0,-9.0,0.0,0.0,13.0,6.0,7.0,8.0,0.0,-9.0,24.0,0.0,0.0,0.0,42.0,2.0,1.0,3.0,2.0,0.7614255350240833,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,72.0,-9.0,-9.0,55.0,1.0,0.0,1.0,13.0,6.0,6.0,6.0,0.0,0.0,11.0,-7.0,-9.0,-9.0,6.0,2.0,5.0,1.0,0.0,0.6426028093981396,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,1.0,73.0,126.0,2.0,6.0,1.0,1.0,1.0,13.0,6.0,6.0,2.0,0.0,1.0,24.0,0.0,1.0,1.0,25.0,-8.0,2.0,1.0,0.0,0.5199577665440278,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,-9.0,-9.0,-9.0,6.0,1.0,0.0,-9.0,13.0,6.0,-9.0,-9.0,0.0,-9.0,-7.0,-9.0,-9.0,-9.0,18.0,-9.0,5.0,-8.0,-9.0,0.7459005133217702,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,68.0,-9.0,6.0,6.0,-9.0,0.0,-9.0,13.0,6.0,-9.0,-9.0,0.0,-9.0,-7.0,-9.0,-9.0,-9.0,-9.0,2.0,7.0,1.0,0.0,0.785998723450392,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,79.0,-9.0,-9.0,-9.0,1.0,1.0,1.0,13.0,6.0,6.0,-9.0,-9.0,-9.0,-7.0,-7.0,0.0,-9.0,-9.0,-8.0,-9.0,3.0,0.0,0.6887593465494014,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,83.0,-9.0,24.0,6.0,1.0,2.0,1.0,13.0,6.0,-9.0,4.0,0.0,-9.0,-7.0,4.0,-9.0,-9.0,26.0,-8.0,4.0,2.0,1.0,0.5648934485678214,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,76.0,-9.0,24.0,73.0,1.0,2.0,1.0,13.0,6.0,-9.0,4.0,0.0,0.0,-7.0,-9.0,0.0,-9.0,26.0,-8.0,5.0,1.0,1.0,0.6726102424788045,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,-9.0,-9.0,7.0,72.0,-9.0,0.0,0.0,13.0,6.0,6.0,8.0,0.0,-9.0,-9.0,0.0,0.0,-9.0,6.0,-9.0,8.0,3.0,-9.0,0.5639564230397517,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,75.0,-9.0,-9.0,6.0,1.0,0.0,-9.0,13.0,6.0,6.0,-9.0,-9.0,-9.0,18.0,-9.0,2.0,-9.0,-9.0,2.0,4.0,1.0,0.0,0.7472358161846586,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,76.0,-9.0,12.0,6.0,1.0,0.0,-9.0,13.0,-7.0,7.0,-9.0,0.0,0.0,14.0,0.0,-9.0,0.0,-9.0,-8.0,-9.0,1.0,1.0,0.6662679853554229,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,-9.0,-9.0,-9.0,6.0,-9.0,0.0,-9.0,-9.0,6.0,6.0,-9.0,0.0,-9.0,11.0,0.0,0.0,-9.0,-9.0,-8.0,4.0,1.0,0.0,0.9430464215521976,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,-9.0,-9.0,8.0,6.0,-9.0,0.0,0.0,13.0,6.0,6.0,8.0,-9.0,-9.0,-7.0,-9.0,-9.0,-9.0,-9.0,2.0,4.0,1.0,-9.0,0.8518570712090848,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,71.0,-9.0,9.0,6.0,1.0,0.0,0.0,13.0,-9.0,7.0,-9.0,0.0,1.0,15.0,-7.0,0.0,0.0,51.0,-9.0,-9.0,1.0,3.0,0.5135786918558785,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,79.0,-9.0,25.0,59.0,1.0,0.0,0.0,13.0,-9.0,6.0,8.0,0.0,-9.0,-7.0,0.0,-9.0,0.0,24.0,-9.0,1.0,2.0,1.0,0.6099137531756103,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,-9.0,-9.0,5.0,58.0,1.0,0.0,-9.0,13.0,6.0,-9.0,-9.0,10.0,0.0,-7.0,-7.0,-9.0,-9.0,20.0,2.0,4.0,4.0,1.0,0.6393729683219339,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,79.0,-9.0,2.0,6.0,1.0,1.0,0.0,13.0,6.0,6.0,5.0,0.0,-9.0,15.0,-7.0,2.0,-9.0,2.0,-8.0,4.0,3.0,0.0,0.8731952909113618,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,1.0,-9.0,-9.0,3.0,6.0,1.0,-9.0,1.0,13.0,6.0,6.0,8.0,13.0,1.0,-7.0,0.0,2.0,-9.0,34.0,-8.0,10.0,1.0,1.0,0.7321316763960838,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,-9.0,-9.0,-9.0,57.0,1.0,0.0,-9.0,-9.0,6.0,6.0,8.0,0.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,1.0,-9.0,-9.0,0.6934860473213832,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,78.0,-9.0,23.0,6.0,-9.0,1.0,0.0,13.0,6.0,-9.0,-9.0,0.0,1.0,19.0,0.0,2.0,1.0,12.0,2.0,3.0,1.0,0.0,0.7573603923721653,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,79.0,-9.0,2.0,6.0,1.0,-9.0,0.0,13.0,6.0,-9.0,-9.0,1.0,-9.0,-9.0,-7.0,0.0,0.0,2.0,-8.0,-9.0,3.0,-9.0,0.7599527376825973,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,64.0,-9.0,-9.0,-9.0,1.0,1.0,1.0,13.0,6.0,6.0,6.0,0.0,1.0,22.0,3.0,0.0,-9.0,18.0,-9.0,6.0,1.0,1.0,0.606808970193894,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,1.0,73.0,-9.0,6.0,76.0,-9.0,0.0,0.0,13.0,6.0,6.0,-9.0,0.0,1.0,-7.0,-9.0,1.0,1.0,3.0,-9.0,3.0,2.0,2.0,0.6765217146830751,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,0.0,75.0,-9.0,-9.0,6.0,1.0,0.0,0.0,-9.0,6.0,6.0,-9.0,-9.0,3.0,21.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,2.0,-9.0,0.96248485398496,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0,-9.0,-9.0,13.0,6.0,-9.0,2.0,0.0,-9.0,-7.0,0.0,-9.0,-9.0,-9.0,-9.0,1.0,-9.0,-9.0,0.5392254469747466,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,1.0,-9.0,-9.0,2.0,50.0,-9.0,0.0,0.0,13.0,6.0,-9.0,-9.0,-9.0,3.0,-7.0,0.0,1.0,0.0,44.0,2.0,4.0,3.0,-9.0,0.5688368107221635,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,-9.0,-9.0,-9.0,6.0,-9.0,-9.0,-9.0,13.0,6.0,6.0,-9.0,0.0,-9.0,15.0,0.0,0.0,-9.0,-9.0,-8.0,4.0,1.0,-9.0,0.984117790312476,1,RiskPerformance,DiCE-genetic,MLP
0,71,103,15,94,6,1,0,86,13,6,5,7,0,14,-7,0,0,48,-8,2,-8,0,67,0,-9.0,62.0,-9.0,2.0,6.0,1.0,1.0,-9.0,-9.0,6.0,6.0,5.0,0.0,3.0,-7.0,-7.0,-9.0,2.0,9.0,-9.0,4.0,-8.0,1.0,0.6715340560065642,1,RiskPerformance,DiCE-genetic,MLP
